Epoch,Train Loss,Validation Loss
1,0.009202682683150542,0.18036626148458373
2,0.007966011319988713,0.19381527296392573
3,0.007913518996289084,0.20266135415392872
4,0.007865579274903152,0.20890798077453798
5,0.007831990857360832,0.21205017797290016
6,0.0077884839743840506,0.2163485730284849
7,0.00776264338312361,0.21375156611812668
8,0.007744212092817503,0.21472358658160073
9,0.007705352350662968,0.2187387861092761
10,0.007700197850697213,0.2212358885509283
11,0.0076822989383641994,0.22605083844113574
12,0.007637456392718369,0.22871275153417775
13,0.007642553484071394,0.2302187724875426
14,0.007636641900622419,0.22557555632615006
15,0.007581873804391838,0.22308757179006336
16,0.007567332163649786,0.22511860010371157
17,0.007543252243921559,0.22454809671106166
18,0.0075259640343474914,0.22534730931059427
19,0.007510049236798348,0.22089556449680553
20,0.007462208857960033,0.22141884925726252
21,0.007451831050775095,0.21989932750356037
22,0.007411034897647676,0.2177151238813652
23,0.007385364313157521,0.22000379643807283
