Epoch,Train Loss,Validation Loss
1,1.1610685954460582,0.21838910656642657
2,1.1228736248628974,0.2233112880682973
3,1.0987363806790886,0.2224930655528297
4,1.0762847475803157,0.2265171676863892
5,1.0544244232402444,0.23047283850355443
6,1.0281053487326115,0.23118537523041086
7,1.0044969387554918,0.2343548638292893
8,0.9778358900821977,0.23464127006164126
9,0.9522526785503705,0.23641551823020324
10,0.924293422024425,0.23508213825992033
11,0.8998190626556686,0.2331991383210316
12,0.8708351106257475,0.23475538763604772
13,0.8459285554748097,0.2359977533154276
14,0.8191346447164986,0.23357862702490156
15,0.789390280226067,0.23463814731709653
16,0.7639772851052294,0.23197404980502717
17,0.7349951185392148,0.23174490518073138
18,0.7084257436804997,0.23455639356731592
19,0.682764767657714,0.22794784536053153
