Epoch,Train Loss,Validation Loss
1,0.3257346034034069,0.21476409943424507
2,0.31244109263746894,0.2200780370058082
3,0.308642227288892,0.22317851993327872
4,0.3052576108890005,0.22507780961969456
5,0.30179288164477874,0.22841738959350105
6,0.2990099508274329,0.22893986868756427
7,0.29575254719686084,0.23219534311702805
8,0.2931122705850147,0.23153396148201158
9,0.29014991347256913,0.23512064248498576
10,0.28678573931521595,0.2343218056812274
11,0.28339987916398307,0.23705472972140518
12,0.2797639894326671,0.2349369841525253
13,0.2761719773727727,0.2356813994509578
14,0.27229628564726627,0.23633580707539195
15,0.26887476681011274,0.23356839419923042
16,0.26450861845779416,0.2328061490334827
17,0.26018852803476045,0.23524394492289558
18,0.25563346357586686,0.23212501094245086
19,0.2516000549556791,0.23356923039198568
20,0.24613414613352524,0.2291490858650641
21,0.24166779039777883,0.23141721257376405
