Epoch,Train Loss,Validation Loss
1,0.3265678989437774,0.20881134830520232
2,0.31241883694395434,0.22080555456957715
3,0.30830945623601547,0.22164170901798827
4,0.30426191140661935,0.2273781634666913
5,0.3013847435468521,0.22955093921815278
6,0.2982425594648274,0.22836557045345846
7,0.295373693049784,0.2318151087196959
8,0.29182658719974386,0.2326874455171317
9,0.28946838218914583,0.2347395311266867
10,0.28595211671143467,0.23478665948170077
11,0.28312690931810547,0.23569437463997828
12,0.2796167978947529,0.2408329470327155
13,0.2763531481865611,0.23526298199561493
14,0.272435741975406,0.23858571333508596
15,0.2689462689793484,0.23668496962257557
16,0.2653194360295233,0.23751314232591492
17,0.26140816680497986,0.23470055212296465
18,0.25728745652354756,0.23923062785120924
19,0.2531105319811827,0.23539191832557976
20,0.24845361194417317,0.2336201086903348
21,0.24380360098402065,0.2299711812006013
22,0.2389607002718979,0.2278048072478158
