Epoch,Train Loss,Validation Loss
1,0.22259329842630918,0.20993119736421767
2,0.21485212228832248,0.21430163503992997
3,0.21327062552192105,0.22068930174669138
4,0.21199130009538775,0.21839357541086765
5,0.2109769820702782,0.2250227709072407
6,0.2098661726404165,0.22728046595507329
7,0.2091603663582277,0.22651907346066688
8,0.20800557486592888,0.22910244368959987
9,0.20738982114695093,0.23121762663897832
10,0.20629252202019535,0.2315932059134314
11,0.20565303420876396,0.2365796741628725
12,0.2044845482251788,0.23496597336085426
13,0.20370433199354487,0.23479609766982146
14,0.20255264867093983,0.23519743862805095
15,0.20176795202332462,0.2382787378515629
16,0.20098620713793688,0.2373766260348023
17,0.20029221881658196,0.2355388062785776
18,0.19955571999030874,0.23447367890719123
19,0.19887087488486266,0.23679911028471065
20,0.19776761242298244,0.23273324279608038
21,0.1967608364442339,0.23178153728521128
22,0.19636264598833345,0.23239289024322243
23,0.19529999502411535,0.23070803384454913
24,0.19410886771939093,0.23359679780063886
25,0.19369521950163013,0.23077713048475215
