Epoch,Train Loss,Validation Loss
1,1.1663222324699822,0.21817842606974208
2,1.1334156264221067,0.22043696384970643
3,1.1199914322569435,0.2232737601485393
4,1.1059119260556205,0.22420531873758717
5,1.0942296190194392,0.22462117885512684
6,1.0839364774265414,0.22639515399856333
7,1.0723496254304485,0.22870470790243547
8,1.0610858016947549,0.23370590122919394
9,1.0448253642813388,0.23368557300094422
10,1.0330595463387864,0.23410001051782475
11,1.019146132568498,0.23291253338676446
12,1.0000422783309681,0.23299884411189606
13,0.9831460830842892,0.2359213693525935
14,0.9698008327048028,0.23188573550917888
15,0.9526809252327856,0.2321480973031669
16,0.9352215140328073,0.23224297046407413
17,0.9216023347097623,0.23231263407470648
18,0.9053098226126974,0.23126803241038524
19,0.8846592487767982,0.2300859658171585
20,0.8680935688732874,0.23132658620178415
21,0.850477739002324,0.23245159427605724
22,0.836587215805739,0.23102232794619348
23,0.8169739925268421,0.22861157129378634
