Epoch,Train Loss,Validation Loss
1,0.0092961126696927,0.1950300153486627
2,0.007866794438468137,0.20718348398879535
3,0.00781228661323419,0.2165121837715123
4,0.0077492455375411115,0.21590037648756852
5,0.0077161901617242915,0.21626746852924766
6,0.007669714714047792,0.2208360622631575
7,0.007638604230677907,0.22240052880828065
8,0.00759994494494785,0.22132124586959925
9,0.007572077643047206,0.22538430727877465
10,0.0075433168196514504,0.22632842345425144
11,0.007482984371738809,0.22854479623979385
12,0.007447309365597998,0.22731157781792077
13,0.007400908426367757,0.22785406035745703
14,0.007359144996663931,0.22565054278941762
15,0.007284982893340475,0.2285381528894409
16,0.0072501583455434815,0.23160518021989127
17,0.007185927808785913,0.22723769023970172
18,0.007133522461692029,0.22921211261008304
19,0.007088208516710793,0.2302675596032187
20,0.0070195546124388695,0.22657292869130716
21,0.006950485281583198,0.2285281675274606
22,0.006893124486290554,0.22513544721683643
23,0.0068143249324991535,0.22641843985334675
24,0.006771626113930717,0.22735832390803587
25,0.006666257529604054,0.22646783425456732
26,0.0066088817034956155,0.22452684000929313
