Epoch,Train Loss,Validation Loss
1,1.1676796142265915,12.611422547663802
2,1.1417513007306694,13.000620260104682
3,1.1301556448468728,12.252037226196745
4,1.1256769500081414,12.46830701922971
5,1.1204140998255583,12.705258269669585
6,1.1150644250763981,11.784368862378647
7,1.1105514600282436,11.94780519627953
8,1.104147205275115,11.189844939429276
9,1.098719039328211,11.473098331786726
10,1.0943664525975036,11.412190218393121
11,1.0885080532068967,12.194469915007819
12,1.0802622054977842,11.065270259542315
13,1.0768325080650551,12.117842154704709
14,1.0663623813584484,11.979649770140513
15,1.0614071396762867,12.035871373297905
16,1.0522869612599355,11.223930298295512
17,1.0474180545346774,12.039291804866602
18,1.035174451704218,12.021597206521893
19,1.0351211551829342,11.007820074905776
20,1.0236196226721221,11.126803800202428
21,1.0150081020481136,10.100709543687165
22,1.0033205537381342,10.331704821236423
23,1.0017753989820173,10.492365373554296
24,0.9952812262685312,11.328329754268088
25,0.9886456245759095,10.998947351521894
26,0.9776414448302906,11.133001442540168
27,0.9743747029742776,11.23011781004656
28,0.9647043923304821,11.200893895387628
29,0.9556897619161404,10.536441296300666
30,0.9459715831695342,10.42658039018983
31,0.9410505557169995,10.825718358798628
