Epoch,Train Loss,Validation Loss
1,1.1765076734425284,12.40888103766726
2,1.1531944756016697,12.667556758213204
3,1.1440004818978706,13.360792267405605
4,1.1379916425791574,12.943395192011982
5,1.1359992856827033,11.995331183492395
6,1.1344191429300907,12.458466769958163
7,1.1313030519088263,12.619882554944455
8,1.1246042630629935,11.582376034544609
9,1.1228526777208736,12.352394809633813
10,1.1221238261387834,12.733855497216002
11,1.1162751940737499,12.166825759637376
12,1.115733732680222,12.902117663146843
13,1.1155094732589463,12.748089133970726
14,1.1085957957618215,12.251446602418106
15,1.1093430041364438,12.771347073788965
16,1.1068310521283544,11.289755263683473
17,1.1021467273955723,12.994795393950081
18,1.1002320949266593,11.928054763017256
19,1.096566813236824,12.430153399116403
20,1.0967248271407664,12.438221891954019
21,1.0918774363678683,11.932614915647672
22,1.0907466104531391,12.204609592039436
23,1.0893912090148263,12.638248580982497
24,1.091550121970326,12.25017156495401
25,1.0859888045502504,12.026821125739634
26,1.0825089177860283,12.162022619610637
