Epoch,Train Loss,Validation Loss
1,0.2232432784600794,0.2091531688825133
2,0.2163630785531622,0.2122162638787041
3,0.21474432863004667,0.21441425986806928
4,0.21371583678640832,0.2183176101219903
5,0.21305291540184604,0.21971287828406214
6,0.21222080990791925,0.21927659864626975
7,0.2116292613140415,0.22320559149234273
8,0.21054485490125166,0.22734340728577532
9,0.20972541849905116,0.23532634131294383
10,0.2091871703075784,0.22974034671994392
11,0.20849145746575767,0.23390964328543806
12,0.20754820445274633,0.23230584911634347
13,0.2067210487850102,0.23072136640215388
14,0.20620364694763574,0.23482306569980574
15,0.2051044455205954,0.23160883599208082
16,0.20461947887802437,0.2341374717236981
17,0.20405185157799718,0.23357308073454514
18,0.2033329090010772,0.23634788818192679
19,0.20234706376166076,0.23301227502913008
20,0.20184451779395252,0.2334143092105469
21,0.2006417630657765,0.2393078085005757
22,0.2004257896498081,0.23682685077621343
23,0.19958677088778576,0.2383610055567192
24,0.1984090475215087,0.2385978321911379
25,0.1980034579678583,0.23818111055005048
26,0.1968916323676017,0.23577798631343175
27,0.19617012517177668,0.23419050040451875
28,0.19553660616242716,0.23282748703299158
29,0.19463449440228303,0.2307619780928662
30,0.19382041854494225,0.23096099650111032
31,0.19265891413356692,0.2325877840606679
