Epoch,Train Loss,Validation Loss
1,0.009129512412359087,0.1867846090553154
2,0.007914045504749915,0.20289326975886782
3,0.007820901655912059,0.21148664020306557
4,0.007765137138577957,0.21266906259259732
5,0.007706589930587062,0.21712769080625222
6,0.007662514062510413,0.21742516936985976
7,0.007611987439993511,0.22250745499173796
8,0.007554477987938055,0.22197217384388848
9,0.007500737999905731,0.22436329967609211
10,0.0074636505391747114,0.22436621139904267
11,0.007411670429354434,0.22498340822051818
12,0.00734987389405383,0.22415124773903403
13,0.007296064376669339,0.22157086775273946
14,0.007225584984775605,0.2262685877081416
15,0.007187744840634417,0.2258050086085026
16,0.00710931901072358,0.2253202190829692
17,0.007057584712060589,0.22690949410419206
18,0.006976677192574697,0.22694040465903922
19,0.006922230347855945,0.22741533761740987
20,0.0068528677686136436,0.22468803362061315
21,0.006772599815453564,0.22478130757820905
22,0.006705032486377979,0.22075363523385635
23,0.006627881536300536,0.22176192515079032
24,0.006528137230798305,0.22104261751151247
25,0.006455702477298544,0.2205209393240044
26,0.006347267593036648,0.22023684422842854
27,0.006268091562064546,0.21746093281431159
28,0.006216002592817919,0.2184912254655693
29,0.006074663387040705,0.22030056071233156
