Epoch,Train Loss,Validation Loss
1,1.1680512783166772,11.902568018532936
2,1.1319269804074739,11.899519285033932
3,1.1170174897329617,12.081606810257233
4,1.1067310446748029,12.10419454641339
5,1.0954537430074118,12.275362420661995
6,1.0835807027016824,11.283887262345093
7,1.0701470896250982,10.874722076618049
8,1.0605517489185863,12.695328215651099
9,1.0439261237719735,11.206277306140889
10,1.0315009696056114,11.892187210204783
11,1.0127760139763708,10.587753750177232
12,1.000111801291315,11.747515312659258
13,0.9870201249267511,11.589295715456363
14,0.9693333972787512,11.225598384140019
15,0.95532003453623,10.545060793782692
16,0.9378894580830386,10.107841285530018
17,0.9203459768171457,10.082749595883019
18,0.9030270781730027,9.73018404798712
19,0.8884458725460659,11.562467427758731
20,0.8754634854608367,9.736815453136101
21,0.8568119406470883,9.976762617850158
22,0.8412536762097306,8.50985197331196
23,0.8331569344929167,8.882756217872767
24,0.8091009109295025,7.873791998759474
25,0.7966251386933754,7.4671096197554565
26,0.7832708929516918,8.353509420272466
27,0.7680855821522917,8.351247246780783
28,0.7509488800237069,8.774471279004558
29,0.7442025957512185,8.584303695851279
30,0.7283790194262055,7.393938370098321
31,0.7120895594327635,7.9878442042345155
32,0.698644558103015,7.601187873834414
33,0.6906743327044517,7.45630734542881
34,0.6758560203880974,8.46815551875947
35,0.6611749642796679,7.406859850082522
36,0.6554291923809421,7.597336465091675
37,0.6465781408194786,7.307683602521112
38,0.6321189754572396,7.378760289290113
39,0.6294083614818934,6.442751317547463
40,0.6155802867897452,6.545167074162913
41,0.6036934682377435,7.5741015568425265
42,0.5919451837021857,6.97726047997398
43,0.5807576006001033,6.5025190296449695
44,0.5774158070241111,7.428576115222559
45,0.569453595804929,7.319787430057014
46,0.5665601222965315,7.295587993884899
47,0.5563612948216498,6.525955999390709
48,0.5432993710711527,6.150925401857579
49,0.5398540476904419,6.5800388608543425
50,0.5324588324266423,6.63492959570641
