Epoch,Train Loss,Validation Loss
1,0.32731800511533904,0.21205565447794517
2,0.3130031901103761,0.218276903010502
3,0.3092330253555152,0.22223522686483296
4,0.30583884842085857,0.22349582851627703
5,0.3019255804753422,0.22780710401307683
6,0.2985084574128635,0.22783963284273273
7,0.2955548858502758,0.22801557808496148
8,0.2920069487850584,0.2296126587142216
9,0.28862293394424365,0.23067357375288097
10,0.2852520328780166,0.23325626278716777
11,0.28165239742951886,0.23123878548968263
12,0.27767238484618745,0.23197836529141067
13,0.27364994850886853,0.23540255308411148
14,0.26927618058808317,0.2335395645364743
15,0.26488860431410644,0.23367447958227008
16,0.2603709294278507,0.23132122500897923
17,0.2559436320612549,0.2308231147465105
18,0.25096032603979146,0.2298702067248413
19,0.24560365294645203,0.22995931507077744
20,0.24075901925562226,0.2257851669704791
21,0.2357278085767459,0.22704358394407986
22,0.23050967216137075,0.22953895728896703
23,0.22493549360343618,0.22583362667410023
