Epoch,Train Loss,Validation Loss
1,1.1605943101640812,12.059630703460222
2,1.1226717685674379,10.675069603591272
3,1.1007112022488035,13.191122770535452
4,1.08039212876177,10.75682573264415
5,1.0571289861880329,11.68203440124144
6,1.026059135230656,9.003377081526512
7,1.0024704610335076,10.342536743046479
8,0.9736064972618652,10.437558939644495
9,0.9438975525675084,9.40334523706767
10,0.9121917298288162,10.79886501871154
11,0.8833263682076036,10.23398495500809
12,0.8524612172209486,9.150512375345546
13,0.8202739031151931,7.416662802598883
14,0.7882639942366185,7.907741298374953
15,0.7575843045202033,7.434465334632551
16,0.7301847218649409,8.271124482925824
17,0.6977431047338765,7.146054661834522
18,0.668126090389625,6.912416904940498
19,0.6413786373349925,7.016842887195807
20,0.6142333976286084,6.573623538078219
21,0.5874124712998487,6.5766618651664
22,0.5615629163875184,7.1016739006256016
23,0.5358571671449057,6.113146978174842
24,0.5126942907005251,6.168484822301787
25,0.4891211445771776,5.84541195695699
26,0.46804465609259194,5.770666363823805
27,0.44689455325680283,5.737389281843553
28,0.43233403963975625,5.870057706017947
29,0.411884850482955,5.497886276455364
30,0.392537744833735,5.770333139420529
31,0.3759162404570875,5.652025909836135
32,0.36046739035352376,5.539070679225068
33,0.3453059093150114,5.488680765945582
34,0.335338392952018,5.74661192214326
35,0.32331805541447267,5.624831858532788
36,0.3049258290284294,5.881304694971719
37,0.29492161821391505,5.8074409359354195
38,0.2821505349089345,5.742967866932927
39,0.2733677578546481,5.796075859523098
40,0.2594809357087352,5.937718762570974
41,0.24808902235225175,5.917207771378438
42,0.23713102147042578,6.002258139440966
43,0.2284091923777479,6.244694692278387
