Epoch,Train Loss,Validation Loss
1,1.172593103499817,11.77420032896935
2,1.1349546390965872,11.632712685344808
3,1.113133858840857,10.939284635007173
4,1.096909219029917,10.79742203514128
5,1.0813503054913973,11.125883951134302
6,1.0662701696521077,9.732085451017939
7,1.0522544223639048,9.837176469227586
8,1.0328113823381835,9.966519215164059
9,1.0136791106900698,9.727393146438484
10,0.9915837656309345,9.62754555556174
11,0.9697094448654064,9.485671219571561
12,0.9485408615639266,8.745621595855566
13,0.9230053454739818,8.897889494129927
14,0.9015148607175199,9.348984351365166
15,0.8758510941298515,8.820467285759113
16,0.8520684920377395,8.61671781463711
17,0.828945954727594,8.683571622809978
18,0.809759451273037,9.447044335745323
19,0.7870107775985179,7.892606654947417
20,0.7673634184334326,8.467431210383427
21,0.7426038861311552,8.211032062863492
22,0.7249896652813005,8.373542481158465
23,0.7101988015382904,7.687409019253813
24,0.6882856901642302,7.648816569965116
25,0.6763455462094302,8.163912846245442
26,0.6619256668763133,7.659239524764085
27,0.6415409340409086,7.531999765159432
28,0.6337906647229906,7.194438362453916
29,0.6166725437001156,6.652497332251177
30,0.6011747820835482,6.92129576617536
31,0.5828899902619284,7.120021605135236
32,0.5763239736432917,7.683292796992191
33,0.5604926973854809,7.308224960715727
34,0.5510085152260806,6.517480403659242
35,0.5386087521848939,6.843984048001298
36,0.5324322380436836,6.691766772811471
37,0.5149265301894107,6.682434253769669
38,0.5087474295567063,5.988703567252775
39,0.5000173049299949,6.041836611368137
40,0.491222931204907,6.629454952372477
41,0.4846806839443965,6.718333972122762
42,0.4734525654992635,6.167101487004276
43,0.46688527168482385,6.425761009986284
44,0.4622558472428353,6.018550672022916
45,0.4525428005015645,5.927972094666703
46,0.44476363516789513,5.701136683299998
47,0.4410957848333348,6.294585789570833
48,0.43025978246177454,5.773259386820946
49,0.4314078989580548,6.011736436644659
50,0.42010275452901863,5.795778231206445
