Epoch,Train Loss,Validation Loss
1,0.22313154269869218,0.21318894497669114
2,0.21581755954913023,0.21788633562793078
3,0.2141948918393057,0.2178015713024441
4,0.21275216172844114,0.2195964302140066
5,0.21161516310090878,0.22206935080668816
6,0.21080053116268777,0.2241030010525425
7,0.20972890821694612,0.22671197829648168
8,0.20891111854560107,0.23165278665440947
9,0.20799004558579415,0.23388484924538933
10,0.2072712063802243,0.23416343213995955
11,0.20667417581394934,0.23461314605233335
12,0.20589919280690946,0.23462599449087512
13,0.20510936891489134,0.23484021210820683
14,0.20509608682619784,0.2333435757867714
15,0.2041461888784228,0.23575746065357364
16,0.20339951726513764,0.23574668889977965
17,0.20298718827141674,0.23475061888963644
18,0.2024397777647607,0.23402096182653886
19,0.2017062481313724,0.2350792819888093
20,0.2007090656839902,0.2334001423340576
21,0.2007501122744599,0.23638739838771033
22,0.2000770740625695,0.23621696514178897
23,0.19951541898675756,0.23805275711073354
24,0.19864412742384208,0.23838681696399291
25,0.19833270419708182,0.233889053844573
26,0.19758825376459047,0.235325759171523
27,0.19741345593936216,0.23175486563916994
28,0.19662330000823833,0.23424268382039073
29,0.19589697422141136,0.2333083767654888
30,0.19595994095587035,0.232078979371596
31,0.19487498538198586,0.23121156302103751
32,0.19476325412359854,0.2323484717458083
33,0.19411889392137224,0.23457748731931405
34,0.1935965556388296,0.2318197711889325
