Epoch,Train Loss,Validation Loss
1,0.009365164228902066,0.1919294473297126
2,0.007875608092988661,0.20583493728263627
3,0.007808518351249004,0.2131468401128684
4,0.007797756535118584,0.21420073203539255
5,0.0077411060029104126,0.21828567281024797
6,0.007732010466988024,0.21802389354754922
7,0.007702046054745124,0.21868482869126182
8,0.007683019083160215,0.22067103079804956
9,0.007646191143391886,0.22099245159661965
10,0.0076190781884043195,0.22351077503138447
11,0.007621907772840693,0.22712934837622503
12,0.00756775443521323,0.22762112554736605
13,0.007574682054073024,0.22979627305057435
14,0.007533061085289526,0.23013534239531516
15,0.007521674645320664,0.22956080308605678
16,0.007497027300406464,0.23034768710384476
17,0.007475410700533866,0.22982973976076465
18,0.00745507334380404,0.23267994949421128
19,0.0074333810147001285,0.23328647615749462
20,0.0074171506509682576,0.232619718748785
21,0.007403718422902232,0.2326014889778456
22,0.0073553135701765054,0.2344375196180086
23,0.0073352675361464505,0.23452599560273985
24,0.007336152692895053,0.2331315030334092
25,0.007289588232061494,0.23656471660762646
26,0.007293861019423473,0.23451849705007738
27,0.00726320630466859,0.23290326022472474
28,0.007245623088844317,0.23511865364453619
29,0.0072166060154022,0.2364463668280267
30,0.007196029912718473,0.23616603036517722
31,0.0071717238689721855,0.23703339850445715
32,0.0071593163307814255,0.23473129561761885
33,0.0071422297142383,0.2360218372063179
34,0.00711278903183358,0.23215284193823243
35,0.00707909221303988,0.2326795686562748
36,0.007062023107096244,0.23407242821243188
37,0.007049040082499227,0.23272333821495428
38,0.007022096746525757,0.23089280049844013
39,0.007000258991451703,0.23301609797441758
40,0.006998701951154969,0.2312326108856761
41,0.0069525419289395585,0.2321949093133113
